CODMUN6,CODMUN7,MUNI,UF
521600,5216007,Panamá,GO
521630,5216304,Paranaiguara,GO
521640,5216403,Paraúna,GO
521645,5216452,Perolândia,GO
521680,5216809,Petrolina de Goiás,GO
521690,5216908,Pilar de Goiás,GO
521710,5217104,Piracanjuba,GO
521720,5217203,Piranhas,GO
521730,5217302,Pirenópolis,GO
521740,5217401,Pires do Rio,GO
521760,5217609,Planaltina,GO
521770,5217708,Pontalina,GO
521800,5218003,Porangatu,GO
521805,5218052,Porteirão,GO
521810,5218102,Portelândia,GO
521830,5218300,Posse,GO
521839,5218391,Professor Jamil,GO
521850,5218508,Quirinópolis,GO
521860,5218607,Rialma,GO
521870,5218706,Rianápolis,GO
521878,5218789,Rio Quente,GO
521880,5218805,Rio Verde,GO
521890,5218904,Rubiataba,GO
521900,5219001,Sanclerlândia,GO
521910,5219100,Santa Bárbara de Goiás,GO
521920,5219209,Santa Cruz de Goiás,GO
521925,5219258,Santa Fé de Goiás,GO
521930,5219308,Santa Helena de Goiás,GO
521935,5219357,Santa Isabel,GO
521940,5219407,Santa Rita do Araguaia,GO
521945,5219456,Santa Rita do Novo Destino,GO
521950,5219506,Santa Rosa de Goiás,GO
521960,5219605,Santa Tereza de Goiás,GO
521970,5219704,Santa Terezinha de Goiás,GO
521971,5219712,Santo Antônio da Barra,GO
521973,5219738,Santo Antônio de Goiás,GO
521975,5219753,Santo Antônio do Descoberto,GO
521980,5219803,São Domingos,GO
521990,5219902,São Francisco de Goiás,GO
522000,5220009,São João d'Aliança,GO
522005,5220058,São João da Paraúna,GO
522010,5220108,São Luís de Montes Belos,GO
522015,5220157,São Luíz do Norte,GO
522020,5220207,São Miguel do Araguaia,GO
522026,5220264,São Miguel do Passa Quatro,GO
522028,5220280,São Patrício,GO
522040,5220405,São Simão,GO
522045,5220454,Senador Canedo,GO
522050,5220504,Serranópolis,GO
522060,5220603,Silvânia,GO
522068,5220686,Simolândia,GO
522070,5220702,Sítio d'Abadia,GO
522100,5221007,Taquaral de Goiás,GO
522108,5221080,Teresina de Goiás,GO
522119,5221197,Terezópolis de Goiás,GO
522130,5221304,Três Ranchos,GO
522140,5221403,Trindade,GO
522145,5221452,Trombas,GO
522150,5221502,Turvânia,GO
522155,5221551,Turvelândia,GO
522157,5221577,Uirapuru,GO
522160,5221601,Uruaçu,GO
522170,5221700,Uruana,GO
522180,5221809,Urutaí,GO
522185,5221858,Valparaíso de Goiás,GO
522190,5221908,Varjão,GO
522200,5222005,Vianópolis,GO
522205,5222054,Vicentinópolis,GO
522220,5222203,Vila Boa,GO
522230,5222302,Vila Propício,GO
530010,5300108,Brasília,DF
